ds,y
2024-10-14 15:47:38,64128.0
2024-10-14 15:48:38,64131.3
2024-10-14 15:49:38,64131.31
2024-10-14 15:50:38,64128.01
2024-10-14 15:51:38,64194.88
2024-10-14 15:52:38,64147.22
2024-10-14 15:53:38,64153.15
2024-10-14 15:54:38,64148.62
2024-10-14 15:55:39,64126.38
2024-10-14 15:56:39,64126.37
2024-10-14 15:57:39,64113.99
2024-10-14 15:58:39,64107.38
2024-10-14 15:59:39,64089.34
2024-10-14 16:00:39,64092.82
2024-10-14 16:01:39,64095.84
2024-10-14 16:02:39,64066.0
2024-10-14 16:03:39,64046.02
2024-10-14 16:04:39,64110.68
2024-10-14 16:05:40,64123.99
2024-10-14 16:06:40,64109.99
2024-10-14 16:07:40,64083.33
2024-10-14 16:08:40,64046.72
2024-10-14 16:09:40,64052.0
2024-10-14 16:10:40,64054.6
2024-10-14 16:11:40,64065.99
2024-10-14 16:12:40,64082.99
2024-10-14 16:13:40,64120.0
2024-10-14 16:14:40,64136.37
2024-10-14 16:15:40,64122.01
2024-10-14 16:16:41,64092.0
2024-10-14 16:17:41,64110.0
2024-10-14 16:18:41,64073.5
2024-10-14 16:19:41,64054.48
2024-10-14 16:20:41,64111.12
2024-10-14 16:21:41,64148.0
2024-10-14 16:22:41,64166.01
2024-10-14 16:23:41,64168.01
2024-10-14 16:24:41,64119.05
2024-10-14 16:25:41,64136.79
2024-10-14 16:26:42,64128.31
2024-10-14 16:27:42,64124.99
2024-10-14 16:28:42,64083.63
2024-10-14 16:29:42,64068.63
2024-10-14 16:30:42,64083.37
2024-10-14 16:31:42,64137.0
2024-10-14 16:32:42,64166.66
2024-10-14 16:33:42,64271.78
2024-10-14 16:34:42,64219.26
2024-10-14 16:35:42,64200.0
2024-10-14 16:36:43,64229.99
2024-10-14 16:37:43,64250.7
2024-10-14 16:38:43,64241.5
2024-10-14 16:39:43,64242.0
2024-10-14 16:40:43,64322.0
2024-10-14 16:41:43,64260.81
2024-10-14 16:42:43,64256.3
2024-10-14 16:43:43,64298.55
2024-10-14 16:44:43,64311.23
2024-10-14 16:45:43,64267.09
2024-10-14 16:46:44,64275.6
2024-10-14 16:47:44,64251.0
2024-10-14 16:48:44,64348.0
2024-10-14 16:49:44,64476.07
2024-10-14 16:50:44,64634.27
2024-10-14 16:51:44,64513.32
2024-10-14 16:52:44,64490.02
2024-10-14 16:53:44,64592.49
2024-10-14 16:54:45,64540.01
2024-10-14 16:55:45,64663.27
2024-10-14 16:56:45,64646.0
2024-10-14 16:57:45,64643.98
2024-10-14 16:58:45,64630.36
2024-10-14 16:59:45,64631.99
2024-10-14 17:00:45,64650.0
2024-10-14 17:01:45,64833.9
2024-10-14 17:02:45,64801.99
2024-10-14 17:03:45,64672.6
2024-10-14 17:04:45,64589.99
2024-10-14 17:05:45,64614.24
2024-10-14 17:06:46,64599.69
2024-10-14 17:07:46,64625.05
2024-10-14 17:08:46,64600.03
2024-10-14 17:09:46,64582.0
